Doenca, Sintoma_1, Sintoma_2, Sintoma_3, Sintoma_4, Sintoma_5, Sintoma_6, Sintoma_7, Sintoma_8, Sintoma_9, Sintoma_10, Sintoma_11, Sintoma_12, Sintoma_13, Sintoma_14, Sintoma_15, Sintoma_16, Sintoma_17
hepatite_b,coceira,fadiga,letargia,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelamento_dos_olhos,mal-estar,recebendo_transfusao_de_sangue,recebendo_injecoes_nao_estereis,,,,,,
hepatite_b,coceira,fadiga,letargia,pele_amarelada,perda_de_apetite,dor_abdominal,urina_amarela,amarelamento_dos_olhos,mal-estar,recebendo_transfusao_de_sangue,recebendo_injecoes_nao_estereis,,,,,,
hepatite_b,coceira,fadiga,letargia,pele_amarelada,urina_escura,dor_abdominal,urina_amarela,amarelamento_dos_olhos,mal-estar,recebendo_transfusao_de_sangue,recebendo_injecoes_nao_estereis,,,,,,
hepatite_b,coceira,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,urina_amarela,amarelamento_dos_olhos,mal-estar,recebendo_transfusao_de_sangue,recebendo_injecoes_nao_estereis,,,,,,
hepatite_b,coceira,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,mal-estar,recebendo_transfusao_de_sangue,recebendo_injecoes_nao_estereis,,,,,,
hepatite_c,fadiga,pele_amarelada,nausea,perda_de_apetite,historia_familiar,,,,,,,,,,,,
hepatite_c,fadiga,pele_amarelada,nausea,perda_de_apetite,amarelamento_dos_olhos,historia_familiar,,,,,,,,,,,
hepatite_c,pele_amarelada,nausea,perda_de_apetite,amarelamento_dos_olhos,historia_familiar,,,,,,,,,,,,
hepatite_c,fadiga,nausea,perda_de_apetite,amarelamento_dos_olhos,historia_familiar,,,,,,,,,,,,
hepatite_c,fadiga,pele_amarelada,perda_de_apetite,amarelamento_dos_olhos,historia_familiar,,,,,,,,,,,,
hepatite_c,fadiga,pele_amarelada,nausea,amarelamento_dos_olhos,historia_familiar,,,,,,,,,,,,
hepatite_c,fadiga,pele_amarelada,nausea,perda_de_apetite,historia_familiar,,,,,,,,,,,,
hepatite_c,fadiga,pele_amarelada,nausea,perda_de_apetite,amarelamento_dos_olhos,,,,,,,,,,,,
hepatite_c,fadiga,pele_amarelada,nausea,perda_de_apetite,amarelamento_dos_olhos,historia_familiar,,,,,,,,,,,
hepatite_c,fadiga,pele_amarelada,nausea,perda_de_apetite,amarelamento_dos_olhos,historia_familiar,,,,,,,,,,,
hepatite_d,dor_nas_articulacoes,vomito,fadiga,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,,,,,,,,
hepatite_d,vomito,fadiga,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,,,,,,,,,
hepatite_d,dor_nas_articulacoes,fadiga,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,,,,,,,,,
hepatite_d,dor_nas_articulacoes,vomito,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,,,,,,,,,
hepatite_d,dor_nas_articulacoes,vomito,fadiga,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,,,,,,,,,
hepatite_d,dor_nas_articulacoes,vomito,fadiga,pele_amarelada,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,,,,,,,,,
hepatite_d,dor_nas_articulacoes,vomito,fadiga,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,,,,,,,,,
hepatite_d,dor_nas_articulacoes,vomito,fadiga,pele_amarelada,urina_escura,nausea,dor_abdominal,amarelamento_dos_olhos,,,,,,,,,
hepatite_d,dor_nas_articulacoes,vomito,fadiga,pele_amarelada,urina_escura,nausea,perda_de_apetite,amarelamento_dos_olhos,,,,,,,,,
hepatite_d,dor_nas_articulacoes,vomito,fadiga,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,,,,,,,,,
hepatite_e,dor_nas_articulacoes,vomito,fadiga,febre_alta,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,coma,sangramento_estomacal,,,,,
hepatite_e,dor_nas_articulacoes,vomito,fadiga,febre_alta,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,insuficiencia_hepatica_aguda,coma,sangramento_estomacal,,,,
hepatite_e,dor_nas_articulacoes,vomito,fadiga,febre_alta,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,insuficiencia_hepatica_aguda,coma,sangramento_estomacal,,,,
hepatite_e,vomito,fadiga,febre_alta,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,insuficiencia_hepatica_aguda,coma,sangramento_estomacal,,,,,
hepatite_e,dor_nas_articulacoes,fadiga,febre_alta,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,insuficiencia_hepatica_aguda,coma,sangramento_estomacal,,,,,
hepatite_e,dor_nas_articulacoes,vomito,febre_alta,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,insuficiencia_hepatica_aguda,coma,sangramento_estomacal,,,,,
hepatite_e,dor_nas_articulacoes,vomito,fadiga,pele_amarelada,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,insuficiencia_hepatica_aguda,coma,sangramento_estomacal,,,,,
hepatite_e,dor_nas_articulacoes,vomito,fadiga,febre_alta,urina_escura,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,insuficiencia_hepatica_aguda,coma,sangramento_estomacal,,,,,
hepatite_e,dor_nas_articulacoes,vomito,fadiga,febre_alta,pele_amarelada,nausea,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,insuficiencia_hepatica_aguda,coma,sangramento_estomacal,,,,,
hepatite_e,dor_nas_articulacoes,vomito,fadiga,febre_alta,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,amarelamento_dos_olhos,insuficiencia_hepatica_aguda,coma,sangramento_estomacal,,,,,
hepatite_alcoolica,vomito,pele_amarelada,dor_abdominal,inchaco_do_estomago,distensao_do_abdome,historia_do_consumo_de_alcool,sobrecarga_de_fluido,,,,,,,,,,
hepatite_alcoolica,vomito,pele_amarelada,dor_abdominal,inchaco_do_estomago,distensao_do_abdome,historia_do_consumo_de_alcool,sobrecarga_de_fluido,,,,,,,,,,
hepatite_alcoolica,pele_amarelada,dor_abdominal,inchaco_do_estomago,distensao_do_abdome,historia_do_consumo_de_alcool,sobrecarga_de_fluido,,,,,,,,,,,
hepatite_alcoolica,vomito,dor_abdominal,inchaco_do_estomago,distensao_do_abdome,historia_do_consumo_de_alcool,sobrecarga_de_fluido,,,,,,,,,,,
hepatite_alcoolica,vomito,pele_amarelada,inchaco_do_estomago,distensao_do_abdome,historia_do_consumo_de_alcool,sobrecarga_de_fluido,,,,,,,,,,,
hepatite_alcoolica,vomito,pele_amarelada,dor_abdominal,distensao_do_abdome,historia_do_consumo_de_alcool,sobrecarga_de_fluido,,,,,,,,,,,
hepatite_alcoolica,vomito,pele_amarelada,dor_abdominal,inchaco_do_estomago,historia_do_consumo_de_alcool,sobrecarga_de_fluido,,,,,,,,,,,
hepatite_alcoolica,vomito,pele_amarelada,dor_abdominal,inchaco_do_estomago,distensao_do_abdome,sobrecarga_de_fluido,,,,,,,,,,,
hepatite_alcoolica,vomito,pele_amarelada,dor_abdominal,inchaco_do_estomago,distensao_do_abdome,historia_do_consumo_de_alcool,,,,,,,,,,,
hepatite_alcoolica,vomito,pele_amarelada,dor_abdominal,inchaco_do_estomago,distensao_do_abdome,historia_do_consumo_de_alcool,sobrecarga_de_fluido,,,,,,,,,,
tuberculose,calafrios,vomito,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,suando,perda_de_apetite,febre_leve,amarelamento_dos_olhos,linfonodos_inchados,mal-estar,catarro,dor_no_peito,sangue_no_escarro,
tuberculose,calafrios,vomito,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,suando,perda_de_apetite,febre_leve,amarelamento_dos_olhos,linfonodos_inchados,mal-estar,catarro,dor_no_peito,sangue_no_escarro,
tuberculose,vomito,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,suando,perda_de_apetite,febre_leve,amarelamento_dos_olhos,linfonodos_inchados,mal-estar,catarro,dor_no_peito,sangue_no_escarro,,
tuberculose,calafrios,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,suando,perda_de_apetite,febre_leve,amarelamento_dos_olhos,linfonodos_inchados,mal-estar,catarro,dor_no_peito,sangue_no_escarro,,
tuberculose,calafrios,vomito,perda_de_peso,tosse,febre_alta,falta_de_ar,suando,perda_de_apetite,febre_leve,amarelamento_dos_olhos,linfonodos_inchados,mal-estar,catarro,dor_no_peito,sangue_no_escarro,,
tuberculose,calafrios,vomito,fadiga,tosse,febre_alta,falta_de_ar,suando,perda_de_apetite,febre_leve,amarelamento_dos_olhos,linfonodos_inchados,mal-estar,catarro,dor_no_peito,sangue_no_escarro,,
tuberculose,calafrios,vomito,fadiga,perda_de_peso,febre_alta,falta_de_ar,suando,perda_de_apetite,febre_leve,amarelamento_dos_olhos,linfonodos_inchados,mal-estar,catarro,dor_no_peito,sangue_no_escarro,,
tuberculose,calafrios,vomito,fadiga,perda_de_peso,tosse,falta_de_ar,suando,perda_de_apetite,febre_leve,amarelamento_dos_olhos,linfonodos_inchados,mal-estar,catarro,dor_no_peito,sangue_no_escarro,,
tuberculose,calafrios,vomito,fadiga,perda_de_peso,tosse,febre_alta,suando,perda_de_apetite,febre_leve,amarelamento_dos_olhos,linfonodos_inchados,mal-estar,catarro,dor_no_peito,sangue_no_escarro,,
tuberculose,calafrios,vomito,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,perda_de_apetite,febre_leve,amarelamento_dos_olhos,linfonodos_inchados,mal-estar,catarro,dor_no_peito,sangue_no_escarro,,
gripe_comum,espirros_continuos,calafrios,fadiga,tosse,febre_alta,dor_de_cabeca,linfonodos_inchados,mal-estar,catarro,irritacao_na_garganta,vermelhidao_dos_olhos,pressao_sinusal,nariz_escorrendo,congestionamento,dor_no_peito,perda_do_cheiro,dor_muscular
gripe_comum,espirros_continuos,calafrios,fadiga,tosse,febre_alta,dor_de_cabeca,linfonodos_inchados,mal-estar,catarro,irritacao_na_garganta,vermelhidao_dos_olhos,pressao_sinusal,nariz_escorrendo,congestionamento,dor_no_peito,perda_do_cheiro,dor_muscular
gripe_comum,calafrios,fadiga,tosse,febre_alta,dor_de_cabeca,linfonodos_inchados,mal-estar,catarro,irritacao_na_garganta,vermelhidao_dos_olhos,pressao_sinusal,nariz_escorrendo,congestionamento,dor_no_peito,perda_do_cheiro,dor_muscular,
gripe_comum,espirros_continuos,fadiga,tosse,febre_alta,dor_de_cabeca,linfonodos_inchados,mal-estar,catarro,irritacao_na_garganta,vermelhidao_dos_olhos,pressao_sinusal,nariz_escorrendo,congestionamento,dor_no_peito,perda_do_cheiro,dor_muscular,
gripe_comum,espirros_continuos,calafrios,tosse,febre_alta,dor_de_cabeca,linfonodos_inchados,mal-estar,catarro,irritacao_na_garganta,vermelhidao_dos_olhos,pressao_sinusal,nariz_escorrendo,congestionamento,dor_no_peito,perda_do_cheiro,dor_muscular,
gripe_comum,espirros_continuos,calafrios,fadiga,febre_alta,dor_de_cabeca,linfonodos_inchados,mal-estar,catarro,irritacao_na_garganta,vermelhidao_dos_olhos,pressao_sinusal,nariz_escorrendo,congestionamento,dor_no_peito,perda_do_cheiro,dor_muscular,
gripe_comum,espirros_continuos,calafrios,fadiga,tosse,dor_de_cabeca,linfonodos_inchados,mal-estar,catarro,irritacao_na_garganta,vermelhidao_dos_olhos,pressao_sinusal,nariz_escorrendo,congestionamento,dor_no_peito,perda_do_cheiro,dor_muscular,
gripe_comum,espirros_continuos,calafrios,fadiga,tosse,febre_alta,linfonodos_inchados,mal-estar,catarro,irritacao_na_garganta,vermelhidao_dos_olhos,pressao_sinusal,nariz_escorrendo,congestionamento,dor_no_peito,perda_do_cheiro,dor_muscular,
gripe_comum,espirros_continuos,calafrios,fadiga,tosse,febre_alta,dor_de_cabeca,mal-estar,catarro,irritacao_na_garganta,vermelhidao_dos_olhos,pressao_sinusal,nariz_escorrendo,congestionamento,dor_no_peito,perda_do_cheiro,dor_muscular,
gripe_comum,espirros_continuos,calafrios,fadiga,tosse,febre_alta,dor_de_cabeca,linfonodos_inchados,catarro,irritacao_na_garganta,vermelhidao_dos_olhos,pressao_sinusal,nariz_escorrendo,congestionamento,dor_no_peito,perda_do_cheiro,dor_muscular,
pneumonia,calafrios,fadiga,tosse,febre_alta,falta_de_ar,suando,mal-estar,dor_no_peito,frequencia_cardiaca_rapida,expectoracao_enferrujada,,,,,,,
pneumonia,calafrios,fadiga,tosse,febre_alta,falta_de_ar,suando,mal-estar,catarro,dor_no_peito,frequencia_cardiaca_rapida,expectoracao_enferrujada,,,,,,
pneumonia,calafrios,fadiga,tosse,febre_alta,falta_de_ar,suando,mal-estar,catarro,dor_no_peito,frequencia_cardiaca_rapida,expectoracao_enferrujada,,,,,,
pneumonia,fadiga,tosse,febre_alta,falta_de_ar,suando,mal-estar,catarro,dor_no_peito,frequencia_cardiaca_rapida,expectoracao_enferrujada,,,,,,,
pneumonia,calafrios,tosse,febre_alta,falta_de_ar,suando,mal-estar,catarro,dor_no_peito,frequencia_cardiaca_rapida,expectoracao_enferrujada,,,,,,,
pneumonia,calafrios,fadiga,febre_alta,falta_de_ar,suando,mal-estar,catarro,dor_no_peito,frequencia_cardiaca_rapida,expectoracao_enferrujada,,,,,,,
pneumonia,calafrios,fadiga,tosse,falta_de_ar,suando,mal-estar,catarro,dor_no_peito,frequencia_cardiaca_rapida,expectoracao_enferrujada,,,,,,,
pneumonia,calafrios,fadiga,tosse,febre_alta,suando,mal-estar,catarro,dor_no_peito,frequencia_cardiaca_rapida,expectoracao_enferrujada,,,,,,,
pneumonia,calafrios,fadiga,tosse,febre_alta,falta_de_ar,mal-estar,catarro,dor_no_peito,frequencia_cardiaca_rapida,expectoracao_enferrujada,,,,,,,
pneumonia,calafrios,fadiga,tosse,febre_alta,falta_de_ar,suando,catarro,dor_no_peito,frequencia_cardiaca_rapida,expectoracao_enferrujada,,,,,,,
hemorroidas_dimorficas_(pilhas),constipacao,dor_durante_as_evacuacoes,dor_na_regiao_anal,fezes_sangrendas,irritacao_no_anus,,,,,,,,,,,,
hemorroidas_dimorficas_(pilhas),constipacao,dor_durante_as_evacuacoes,dor_na_regiao_anal,fezes_sangrendas,irritacao_no_anus,,,,,,,,,,,,
hemorroidas_dimorficas_(pilhas),constipacao,dor_durante_as_evacuacoes,dor_na_regiao_anal,fezes_sangrendas,irritacao_no_anus,,,,,,,,,,,,
hemorroidas_dimorficas_(pilhas),dor_durante_as_evacuacoes,dor_na_regiao_anal,fezes_sangrendas,irritacao_no_anus,,,,,,,,,,,,,
hemorroidas_dimorficas_(pilhas),constipacao,dor_na_regiao_anal,fezes_sangrendas,irritacao_no_anus,,,,,,,,,,,,,
hemorroidas_dimorficas_(pilhas),constipacao,dor_durante_as_evacuacoes,fezes_sangrendas,irritacao_no_anus,,,,,,,,,,,,,
hemorroidas_dimorficas_(pilhas),constipacao,dor_durante_as_evacuacoes,dor_na_regiao_anal,irritacao_no_anus,,,,,,,,,,,,,
hemorroidas_dimorficas_(pilhas),constipacao,dor_durante_as_evacuacoes,dor_na_regiao_anal,fezes_sangrendas,,,,,,,,,,,,,
hemorroidas_dimorficas_(pilhas),constipacao,dor_durante_as_evacuacoes,dor_na_regiao_anal,fezes_sangrendas,irritacao_no_anus,,,,,,,,,,,,
hemorroidas_dimorficas_(pilhas),constipacao,dor_durante_as_evacuacoes,dor_na_regiao_anal,fezes_sangrendas,irritacao_no_anus,,,,,,,,,,,,
ataque_cardiaco,vomito,falta_de_ar,suando,dor_no_peito,,,,,,,,,,,,,
ataque_cardiaco,vomito,falta_de_ar,suando,dor_no_peito,,,,,,,,,,,,,
ataque_cardiaco,falta_de_ar,suando,dor_no_peito,,,,,,,,,,,,,,
ataque_cardiaco,vomito,suando,dor_no_peito,,,,,,,,,,,,,,
ataque_cardiaco,vomito,falta_de_ar,dor_no_peito,,,,,,,,,,,,,,
ataque_cardiaco,vomito,falta_de_ar,suando,,,,,,,,,,,,,,
ataque_cardiaco,vomito,falta_de_ar,suando,dor_no_peito,,,,,,,,,,,,,
ataque_cardiaco,falta_de_ar,suando,dor_no_peito,,,,,,,,,,,,,,
ataque_cardiaco,vomito,suando,dor_no_peito,,,,,,,,,,,,,,
ataque_cardiaco,vomito,falta_de_ar,dor_no_peito,,,,,,,,,,,,,,
varizes,fadiga,colicas,hematomas,obesidade,pernas_inchadas,vasos_sanguineos_inchados,veias_proeminentes_na_panturrilha,,,,,,,,,,
varizes,fadiga,colicas,hematomas,obesidade,pernas_inchadas,vasos_sanguineos_inchados,veias_proeminentes_na_panturrilha,,,,,,,,,,
varizes,colicas,hematomas,obesidade,pernas_inchadas,vasos_sanguineos_inchados,veias_proeminentes_na_panturrilha,,,,,,,,,,,
varizes,fadiga,hematomas,obesidade,pernas_inchadas,vasos_sanguineos_inchados,veias_proeminentes_na_panturrilha,,,,,,,,,,,
varizes,fadiga,colicas,obesidade,pernas_inchadas,vasos_sanguineos_inchados,veias_proeminentes_na_panturrilha,,,,,,,,,,,
varizes,fadiga,colicas,hematomas,pernas_inchadas,vasos_sanguineos_inchados,veias_proeminentes_na_panturrilha,,,,,,,,,,,
varizes,fadiga,colicas,hematomas,obesidade,vasos_sanguineos_inchados,veias_proeminentes_na_panturrilha,,,,,,,,,,,
varizes,fadiga,colicas,hematomas,obesidade,pernas_inchadas,veias_proeminentes_na_panturrilha,,,,,,,,,,,
varizes,fadiga,colicas,hematomas,obesidade,pernas_inchadas,vasos_sanguineos_inchados,,,,,,,,,,,
varizes,fadiga,colicas,hematomas,obesidade,pernas_inchadas,veias_proeminentes_na_panturrilha,,,,,,,,,,,
hipotireoidismo,fadiga,ganho_de_peso,maos_e_pes_frios,mudancas_de_humor,letargia,tontura,rosto_e_olhos_inchados,tireoide_aumentada,unhas_quebradicas,extremidades_inchadas,depressao,irritabilidade,menstruacao_anormal,,,,
hipotireoidismo,fadiga,ganho_de_peso,maos_e_pes_frios,mudancas_de_humor,letargia,tontura,rosto_e_olhos_inchados,tireoide_aumentada,unhas_quebradicas,extremidades_inchadas,depressao,irritabilidade,menstruacao_anormal,,,,
hipotireoidismo,ganho_de_peso,maos_e_pes_frios,mudancas_de_humor,letargia,tontura,rosto_e_olhos_inchados,tireoide_aumentada,unhas_quebradicas,extremidades_inchadas,depressao,irritabilidade,menstruacao_anormal,,,,,
hipotireoidismo,ganho_de_peso,maos_e_pes_frios,mudancas_de_humor,letargia,tontura,rosto_e_olhos_inchados,tireoide_aumentada,unhas_quebradicas,extremidades_inchadas,depressao,irritabilidade,menstruacao_anormal,,,,,
hipotireoidismo,fadiga,maos_e_pes_frios,mudancas_de_humor,letargia,tontura,rosto_e_olhos_inchados,tireoide_aumentada,unhas_quebradicas,extremidades_inchadas,depressao,irritabilidade,menstruacao_anormal,,,,,
hipotireoidismo,fadiga,ganho_de_peso,mudancas_de_humor,letargia,tontura,rosto_e_olhos_inchados,tireoide_aumentada,unhas_quebradicas,extremidades_inchadas,depressao,irritabilidade,menstruacao_anormal,,,,,
hipotireoidismo,fadiga,ganho_de_peso,maos_e_pes_frios,letargia,tontura,rosto_e_olhos_inchados,tireoide_aumentada,unhas_quebradicas,extremidades_inchadas,depressao,irritabilidade,menstruacao_anormal,,,,,
hipotireoidismo,fadiga,ganho_de_peso,maos_e_pes_frios,mudancas_de_humor,tontura,rosto_e_olhos_inchados,tireoide_aumentada,unhas_quebradicas,extremidades_inchadas,depressao,irritabilidade,menstruacao_anormal,,,,,
hipotireoidismo,fadiga,ganho_de_peso,maos_e_pes_frios,mudancas_de_humor,letargia,rosto_e_olhos_inchados,tireoide_aumentada,unhas_quebradicas,extremidades_inchadas,depressao,irritabilidade,menstruacao_anormal,,,,,
hipotireoidismo,fadiga,ganho_de_peso,maos_e_pes_frios,mudancas_de_humor,letargia,tontura,tireoide_aumentada,unhas_quebradicas,extremidades_inchadas,depressao,irritabilidade,menstruacao_anormal,,,,,
hipertireoidismo,fadiga,mudancas_de_humor,perda_de_peso,inquietacao,suando,diarreia,frequencia_cardiaca_rapida,fome_excessiva,fraqueza_muscular,irritabilidade,menstruacao_anormal,,,,,,
hipertireoidismo,fadiga,mudancas_de_humor,perda_de_peso,inquietacao,suando,diarreia,frequencia_cardiaca_rapida,fome_excessiva,fraqueza_muscular,irritabilidade,menstruacao_anormal,,,,,,
hipertireoidismo,mudancas_de_humor,perda_de_peso,inquietacao,suando,diarreia,frequencia_cardiaca_rapida,fome_excessiva,fraqueza_muscular,irritabilidade,menstruacao_anormal,,,,,,,
hipertireoidismo,fadiga,perda_de_peso,inquietacao,suando,diarreia,frequencia_cardiaca_rapida,fome_excessiva,fraqueza_muscular,irritabilidade,menstruacao_anormal,,,,,,,
hipertireoidismo,fadiga,mudancas_de_humor,inquietacao,suando,diarreia,frequencia_cardiaca_rapida,fome_excessiva,fraqueza_muscular,irritabilidade,menstruacao_anormal,,,,,,,
hipertireoidismo,fadiga,mudancas_de_humor,perda_de_peso,suando,diarreia,frequencia_cardiaca_rapida,fome_excessiva,fraqueza_muscular,irritabilidade,menstruacao_anormal,,,,,,,
hipertireoidismo,fadiga,mudancas_de_humor,perda_de_peso,inquietacao,diarreia,frequencia_cardiaca_rapida,fome_excessiva,fraqueza_muscular,irritabilidade,menstruacao_anormal,,,,,,,
hipertireoidismo,fadiga,mudancas_de_humor,perda_de_peso,inquietacao,suando,frequencia_cardiaca_rapida,fome_excessiva,fraqueza_muscular,irritabilidade,menstruacao_anormal,,,,,,,
hipertireoidismo,fadiga,mudancas_de_humor,perda_de_peso,inquietacao,suando,diarreia,fome_excessiva,fraqueza_muscular,irritabilidade,menstruacao_anormal,,,,,,,
hipertireoidismo,fadiga,mudancas_de_humor,perda_de_peso,inquietacao,suando,diarreia,frequencia_cardiaca_rapida,fraqueza_muscular,irritabilidade,menstruacao_anormal,,,,,,,
hipoglicemia,vomito,fadiga,ansiedade,suando,dor_de_cabeca,nausea,visao_turva_e_distorcida,fome_excessiva,fala_arrastada,irritabilidade,palpitacoes,,,,,,
hipoglicemia,vomito,fadiga,ansiedade,suando,dor_de_cabeca,nausea,visao_turva_e_distorcida,fome_excessiva,labios_secos_e_formigados,fala_arrastada,irritabilidade,palpitacoes,,,,,
hipoglicemia,vomito,fadiga,ansiedade,suando,dor_de_cabeca,nausea,visao_turva_e_distorcida,fome_excessiva,labios_secos_e_formigados,fala_arrastada,irritabilidade,palpitacoes,,,,,
hipoglicemia,fadiga,ansiedade,suando,dor_de_cabeca,nausea,visao_turva_e_distorcida,fome_excessiva,labios_secos_e_formigados,fala_arrastada,irritabilidade,palpitacoes,,,,,,
hipoglicemia,vomito,ansiedade,suando,dor_de_cabeca,nausea,visao_turva_e_distorcida,fome_excessiva,labios_secos_e_formigados,fala_arrastada,irritabilidade,palpitacoes,,,,,,
hipoglicemia,vomito,fadiga,suando,dor_de_cabeca,nausea,visao_turva_e_distorcida,fome_excessiva,labios_secos_e_formigados,fala_arrastada,irritabilidade,palpitacoes,,,,,,
hipoglicemia,vomito,fadiga,ansiedade,dor_de_cabeca,nausea,visao_turva_e_distorcida,fome_excessiva,labios_secos_e_formigados,fala_arrastada,irritabilidade,palpitacoes,,,,,,
hipoglicemia,vomito,fadiga,ansiedade,suando,nausea,visao_turva_e_distorcida,fome_excessiva,labios_secos_e_formigados,fala_arrastada,irritabilidade,palpitacoes,,,,,,
hipoglicemia,vomito,fadiga,ansiedade,suando,dor_de_cabeca,visao_turva_e_distorcida,fome_excessiva,labios_secos_e_formigados,fala_arrastada,irritabilidade,palpitacoes,,,,,,
hipoglicemia,vomito,fadiga,ansiedade,suando,dor_de_cabeca,nausea,fome_excessiva,labios_secos_e_formigados,fala_arrastada,irritabilidade,palpitacoes,,,,,,
osteoartrite,dor_nas_articulacoes,dor_no_pescoco,dor_no_joelho,dor_na_articulacao_do_quadril,inchaco_nas_articulacoes,caminhada_dolorosa,,,,,,,,,,,
osteoartrite,dor_nas_articulacoes,dor_no_pescoco,dor_no_joelho,dor_na_articulacao_do_quadril,inchaco_nas_articulacoes,caminhada_dolorosa,,,,,,,,,,,
osteoartrite,dor_no_pescoco,dor_no_joelho,dor_na_articulacao_do_quadril,inchaco_nas_articulacoes,caminhada_dolorosa,,,,,,,,,,,,
osteoartrite,dor_nas_articulacoes,dor_no_joelho,dor_na_articulacao_do_quadril,inchaco_nas_articulacoes,caminhada_dolorosa,,,,,,,,,,,,
osteoartrite,dor_nas_articulacoes,dor_no_pescoco,dor_na_articulacao_do_quadril,inchaco_nas_articulacoes,caminhada_dolorosa,,,,,,,,,,,,
osteoartrite,dor_nas_articulacoes,dor_no_pescoco,dor_no_joelho,inchaco_nas_articulacoes,caminhada_dolorosa,,,,,,,,,,,,
